"Product ID";Image;Name;Reference;Category;"Price (tax excl.)";"Price (tax incl.)";Quantity;Status;Position
58;https://www.asc925.com/1616/micro-pave-925-sterling-silver-ladies-ring-rhodium-plating-with-brown-stone-and-white-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Ladies Ring Rhodium Plating with Brown Stone and White Cubic Zirconia";19630;"Ladies Rings";99.500000;99.5;6;0
59;https://www.asc925.com/2985/micro-pave-925-sterling-silver-ladies-ring-rhodium-plating-with-red-ruby-brown-cubic-zirconia-and-white-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Ladies Ring Rhodium Plating with Red Ruby, Brown Cubic Zirconia, and White Cubic Zirconia";17642;"Ladies Rings";109.500000;109.5;4;0
60;https://www.asc925.com/1618/micro-pave-925-sterling-silver-ladies-ring-rhodium-plating-with-blue-sapphires-and-white-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Ladies Ring Rhodium Plating with Blue Sapphires and White Cubic Zirconia";20894;"Ladies Rings";115.500000;115.5;5;0
61;https://www.asc925.com/1619/micro-pave-925-sterling-silver-ladies-ring-rhodium-plating-with-red-ruby-and-white-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Ladies Ring Rhodium Plating with Red Ruby and White Cubic Zirconia";20653;"Ladies Rings";89.500000;89.5;0;1
62;https://www.asc925.com/1620/micro-pave-cubic-zirconia-silver-ring-with-14k-rose-gold-plating.jpg;"Micro Pave Cubic Zirconia Silver Ring with 14k Rose Gold Plating";18175;"Wedding Bands";149.500000;149.5;7;0
63;https://www.asc925.com/1622/2-row-micro-pave-cubic-zirconia-silver-ring-with-14k-rose-gold-plating-.jpg;"2 Row Micro Pave Cubic Zirconia Silver Ring with 14k Rose Gold Plating";18180;"Wedding Bands";99.500000;99.5;6;0
65;https://www.asc925.com/1626/2-row-micro-pave-cubic-zirconia-silver-ring-with-14k-rose-gold-plating.jpg;"2 Row Micro Pave Cubic Zirconia Silver Ring with 14k Rose Gold Plating";18195;"Wedding Bands";109.500000;109.5;17;0
66;https://www.asc925.com/1628/multi-row-micro-pave-cubic-zirconia-silver-ring-with-14k-rose-gold-plating.jpg;"Multi Row Micro Pave Cubic Zirconia Silver Ring with 14k Rose Gold Plating";18187;"Wedding Bands";129.500000;129.5;3;0
67;https://www.asc925.com/1630/1row-micro-pave-cubic-zirconia-silver-ring-with-14k-gold-plating.jpg;"1Row Micro Pave Cubic Zirconia Silver Ring with 14k Gold Plating";11082;"Wedding Bands";89.500000;89.5;2;0
68;https://www.asc925.com/1632/3-row-micro-pave-cubic-zirconia-silver-ring-with-14k-gold-plating.jpg;"3 Row Micro Pave Cubic Zirconia Silver Ring with 14k Gold Plating";18249;"Wedding Bands";149.500000;149.5;6;0
69;https://www.asc925.com/1633/1-row-round-stone-cubic-zirconia-silver-ring-with-14k-gold-plating.jpg;"1 Row Round Stone Cubic Zirconia Silver Ring with 14k Gold Plating";19222;"Wedding Bands";129.500000;129.5;3;0
70;https://www.asc925.com/1634/2-row-micro-pave-cubic-zirconia-silver-ring-with-14k-gold-plating.jpg;"2 Row Micro Pave Cubic Zirconia Silver Ring with 14k Gold Plating";18223;"Wedding Bands";79.500000;79.5;4;0
71;https://www.asc925.com/1636/2-row-micro-pave-cubic-zirconia-silver-ring-with-14k-rose-gold-plating.jpg;"2 Row Micro Pave Cubic Zirconia Silver Ring with 14k Rose Gold Plating";18169;"Wedding Bands";109.500000;109.5;13;0
72;https://www.asc925.com/1638/multi-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"Multi Row Micro Pave Cubic Zirconia Silver Ring with Rhodium Plating";15280;"Wedding Bands";99.500000;99.5;1;0
73;https://www.asc925.com/1640/4-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"4 Row Micro Pave Cubic Zirconia Silver Ring with Rhodium Plating";10538;"Wedding Bands";99.500000;99.5;2;0
74;https://www.asc925.com/1642/4-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"4 Row Micro Pave Cubic Zirconia Silver Ring with Rhodium Plating";12082;"Wedding Bands";139.500000;139.5;0;1
75;https://www.asc925.com/1643/4-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"4 Row Micro Pave Cubic Zirconia Silver Ring with Rhodium Plating";12696;"Wedding Bands";89.500000;89.5;10;0
76;https://www.asc925.com/1645/3-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"3 Row Micro Pave Cubic Zirconia Silver Ring with Rhodium Plating";18580;"Wedding Bands";99.500000;99.5;1;0
77;https://www.asc925.com/1646/4-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"4 Row Micro Pave Cubic Zirconia Silver Ring with Rhodium Plating";15282;"Wedding Bands";109.500000;109.5;0;1
78;https://www.asc925.com/1648/3-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"3 Row Micro Pave Cubic Zirconia Silver Ring with Rhodium Plating";15291;"Wedding Bands";109.500000;109.5;2;0
79;https://www.asc925.com/1650/-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"Cubic Zirconia Silver Ring with Rhodium Plating";13408;"Wedding Bands";159.500000;159.5;0;1
80;https://www.asc925.com/1652/multi-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"Multi Row Micro Pave  Cubic Zirconia Silver Ring with Rhodium Plating";15286;"Wedding Bands";99.500000;99.5;0;1
81;https://www.asc925.com/1654/3-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"3 Row Micro Pave  Cubic Zirconia Silver Ring with Rhodium Plating";10516;"Wedding Bands";65.500000;65.5;98;0
82;https://www.asc925.com/1656/2-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"2 Row Micro Pave  Cubic Zirconia Silver Ring with Rhodium Plating";13153;"Wedding Bands";99.500000;99.5;0;1
